"fips","county_name","year","month","fecund_population","birth_count","date","days_in_month","days_in_year","stage_id","birth_rate_monthly","birth_rate"
"40031","comanche",1994,2,26885,166,1994-02-15,28,365,1,6.17444671750046,80.4883232817025
"40031","comanche",1994,3,26837,180,1994-03-15,31,365,1,6.70715802809554,78.9713767824152
"40031","comanche",1994,4,26790,155,1994-04-15,30,365,1,5.78574094811497,70.3931815353988
"40031","comanche",1994,5,26742,154,1994-05-15,31,365,1,5.75873158327724,67.8044202547159
"40031","comanche",1994,6,26695,186,1994-06-15,30,365,1,6.96759692826372,84.7724292938753
"40031","comanche",1994,7,26647,164,1994-07-15,31,365,1,6.15453897249221,72.4647330632148
"40031","comanche",1994,8,26599,214,1994-08-15,31,365,1,8.04541524117448,94.7282762267318
"40031","comanche",1994,9,26552,186,1994-09-15,30,365,1,7.00512202470624,85.2289846339259
"40031","comanche",1994,10,26504,173,1994-10-15,31,365,1,6.52731663145186,76.8538893703202
"40031","comanche",1994,11,26457,169,1994-11-15,30,365,1,6.3877234758287,77.7173022892492
"40031","comanche",1994,12,26409,164,1994-12-15,31,365,1,6.2100041652467,73.1177909779046
"40031","comanche",1995,1,26362,160,1995-01-15,31,365,1,6.06934223503528,71.4616101867057
"40031","comanche",1995,2,26361,156,1995-02-15,28,365,1,5.91783316262661,77.1431822985254
"40031","comanche",1995,3,26361,172,1995-03-15,31,365,1,6.52479041007549,76.8241451508888
"40031","comanche",1995,4,26361,172,1995-04-15,30,365,1,6.52479041007549,79.3849499892518
"40031","comanche",1995,5,26361,140,1995-05-15,31,365,1,5.31087591517772,62.53128093677
"40031","comanche",1995,6,26361,177,1995-06-15,30,365,1,6.71446454990327,81.6926520238231
"40031","comanche",1995,7,26361,205,1995-07-15,31,365,1,7.77663973293881,91.5636613716989
"40031","comanche",1995,8,26361,171,1995-08-15,31,365,1,6.48685558210994,76.3774931441976
"40031","comanche",1995,9,26361,159,1995-09-15,30,365,1,6.03163764652327,73.3849246993665
"40031","comanche",1995,10,26361,181,1995-10-15,31,365,1,6.86620386176549,80.8440132111098
"40031","comanche",1995,11,26361,163,1995-11-15,30,365,1,6.18337695838549,75.2310863270235
"40031","comanche",1995,12,26361,168,1995-12-15,31,365,1,6.37305109821327,75.037537124124
"40031","comanche",1996,1,26361,171,1996-01-15,31,366,1,6.48685558210994,76.5867465500721
"40031","comanche",1996,2,26337,164,1996-02-15,29,366,2,6.22698105327106,78.5887953619727
"40031","comanche",1996,3,26313,166,1996-03-15,31,366,2,6.3086687188842,74.4829919713425
"40031","comanche",1996,4,26289,157,1996-04-15,30,366,2,5.9720795770094,72.8593708395146
"40031","comanche",1996,5,26265,164,1996-05-15,31,366,2,6.24405101846564,73.7200862180137
"40031","comanche",1996,6,26241,145,1996-06-15,30,366,2,5.52570405091269,67.4135894211349
"40031","comanche",1996,7,26218,176,1996-07-15,31,366,2,6.71294530475246,79.2560639206258
"40031","comanche",1996,8,26194,184,1996-08-15,31,366,2,7.02450942964037,82.9345306854315
"40031","comanche",1996,9,26170,175,1996-09-15,30,366,2,6.68704623614826,81.5819640810088
"40031","comanche",1996,10,26146,177,1996-10-15,31,366,2,6.76967796221219,79.9258752957956
"40031","comanche",1996,11,26122,138,1996-11-15,30,366,2,5.28290329990047,64.4514202587857
"40031","comanche",1996,12,26098,178,1996-12-15,31,366,2,6.8204460111886,80.525265809517
"40031","comanche",1997,1,26075,176,1997-01-15,31,365,2,6.74976030680729,79.4729842575697
"40031","comanche",1997,2,26059,168,1997-02-15,28,365,2,6.44690893741126,84.040062934111
"40031","comanche",1997,3,26043,187,1997-03-15,31,365,2,7.18043236186307,84.5438003896781
"40031","comanche",1997,4,26027,185,1997-04-15,30,365,2,7.10800322741768,86.4807059335818
"40031","comanche",1997,5,26011,188,1997-05-15,31,365,2,7.22771135288916,85.1004723807917
"40031","comanche",1997,6,25995,165,1997-06-15,30,365,2,6.34737449509521,77.2263896903251
"40031","comanche",1997,7,25979,173,1997-07-15,31,365,2,6.65922475845876,78.4070011883047
"40031","comanche",1997,8,25963,185,1997-08-15,31,365,2,7.12552478527135,83.8973079556143
"40031","comanche",1997,9,25947,184,1997-09-15,30,365,2,7.09137857941188,86.2784393828445
"40031","comanche",1997,10,25931,180,1997-10-15,31,365,2,6.94149859241834,81.7305479429901
"40031","comanche",1997,11,25915,169,1997-11-15,30,365,2,6.52131969901601,79.3427230046948
"40031","comanche",1997,12,25899,203,1997-12-15,31,365,2,7.83814046874397,92.287782938437
"40031","comanche",1998,1,25884,184,1998-01-15,31,365,2,7.10863854118374,83.6984860494215
"40031","comanche",1998,2,25853,160,1998-02-15,28,365,2,6.18883688546784,80.6759093998486
"40031","comanche",1998,3,25822,168,1998-03-15,31,365,2,6.50608008674774,76.603846182675
"40031","comanche",1998,4,25791,164,1998-04-15,30,365,2,6.35880733589237,77.3654892533571
"40031","comanche",1998,5,25760,166,1998-05-15,31,365,2,6.44409937888199,75.8740733319976
"40031","comanche",1998,6,25729,160,1998-06-15,30,365,2,6.21866376462358,75.6604091362535
"40031","comanche",1998,7,25698,158,1998-07-15,31,365,2,6.14833839209277,72.3917262294794
"40031","comanche",1998,8,25667,196,1998-08-15,31,365,2,7.63626446409787,89.9108557869588
"40031","comanche",1998,9,25636,207,1998-09-15,30,365,2,8.07458261819317,98.2407551880168
"40031","comanche",1998,10,25605,158,1998-10-15,31,365,2,6.17066979105643,72.6546604430838
"40031","comanche",1998,11,25574,151,1998-11-15,30,365,2,5.90443419097521,71.837282656865
"40031","comanche",1998,12,25543,193,1998-12-15,31,365,2,7.55588615276201,88.9644659921978
"40031","comanche",1999,1,25513,153,1999-01-15,31,365,2,5.99694273507624,70.6091644613815
"40031","comanche",1999,2,25480,160,1999-02-15,28,365,2,6.27943485086342,81.8569185916125
"40031","comanche",1999,3,25446,184,1999-03-15,31,365,2,7.23099897822841,85.1391815178506
"40031","comanche",1999,4,25414,139,1999-04-15,30,365,2,5.46942630046431,66.5446866556491
"40031","comanche",1999,5,25381,151,1999-05-15,31,365,2,5.94933217761317,70.0485885428648
"40031","comanche",1999,6,25347,169,1999-06-15,30,365,2,6.66745571468024,81.1207111952762
"40031","comanche",1999,7,25315,143,1999-07-15,31,365,2,5.64882480742643,66.5103566035692
"40031","comanche",1999,8,25282,180,1999-08-15,31,365,2,7.11968989795111,83.8286068629728
"40031","comanche",1999,9,25248,194,1999-09-15,30,365,2,7.68377693282636,93.4859526827208
"40031","comanche",1999,10,25216,154,1999-10-15,31,365,2,6.10723350253807,71.9077493040773
"40031","comanche",1999,11,25183,167,1999-11-15,30,365,2,6.63145772942064,80.6827357079511
"40031","comanche",1999,12,25149,145,1999-12-15,31,365,2,5.76563680464432,67.8857236675863
"40037","creek",1990,1,13273,60,1990-01-15,31,365,1,4.52045505914262,53.2247127931308
"40037","creek",1990,2,13284,68,1990-02-15,28,365,1,5.11894007828967,66.7290403062761
"40037","creek",1990,3,13295,67,1990-03-15,31,365,1,5.03948852952238,59.3359133314731
"40037","creek",1990,4,13306,77,1990-04-15,30,365,1,5.78686306929205,70.4068340097199
"40037","creek",1990,5,13317,64,1990-05-15,31,365,1,4.8058872118345,56.5854462038578
"40037","creek",1990,6,13329,65,1990-06-15,30,365,1,4.87658489008928,59.3317828294196
"40037","creek",1990,7,13340,77,1990-07-15,31,365,1,5.77211394302849,67.9619867485612
"40037","creek",1990,8,13351,86,1990-08-15,31,365,1,6.44146505879709,75.8430563374496
"40037","creek",1990,9,13363,83,1990-09-15,30,365,1,6.2111801242236,75.5693581780538
"40037","creek",1990,10,13374,72,1990-10-15,31,365,1,5.3835800807537,63.3873138540355
"40037","creek",1990,11,13385,72,1990-11-15,30,365,1,5.37915577138588,65.4463952185282
"40037","creek",1990,12,13396,69,1990-12-15,31,365,1,5.1507912809794,60.6464134695961
"40037","creek",1991,1,13408,88,1991-01-15,31,365,1,6.56324582338902,77.2769266302256
"40037","creek",1991,2,13398,61,1991-02-15,28,365,1,4.55291834602179,59.350542724927
"40037","creek",1991,3,13388,73,1991-03-15,31,365,1,5.45264415894831,64.2004876779398
"40037","creek",1991,4,13378,74,1991-04-15,30,365,1,5.53146957691733,67.2995465191608
"40037","creek",1991,5,13369,73,1991-05-15,31,365,1,5.46039344752786,64.2917293015377
"40037","creek",1991,6,13359,70,1991-06-15,30,365,1,5.23991316715323,63.752276867031
"40037","creek",1991,7,13349,74,1991-07-15,31,365,1,5.54348640347592,65.2700818473777
"40037","creek",1991,8,13339,75,1991-08-15,31,365,1,5.622610390584,66.2017029859084
"40037","creek",1991,9,13329,73,1991-09-15,30,365,1,5.47677995348488,66.6341561007327
"40037","creek",1991,10,13320,80,1991-10-15,31,365,1,6.00600600600601,70.7158771674901
"40037","creek",1991,11,13310,71,1991-11-15,30,365,1,5.3343350864012,64.901076884548
"40037","creek",1991,12,13300,62,1991-12-15,31,365,1,4.66165413533835,54.8872180451128
"40037","creek",1992,1,13291,76,1992-01-15,31,366,1,5.71815514257768,67.5111220059172
"40037","creek",1992,2,13291,78,1992-02-15,29,366,1,5.86863290948762,74.0661946507748
"40037","creek",1992,3,13291,68,1992-03-15,31,366,1,5.11624407493793,60.4046881105575
"40037","creek",1992,4,13291,90,1992-04-15,30,366,1,6.77149951094726,82.6122940335566
"40037","creek",1992,5,13291,64,1992-05-15,31,366,1,4.81528854111805,56.8514711628776
"40037","creek",1992,6,13291,81,1992-06-15,30,366,1,6.09434955985253,74.3510646302009
"40037","creek",1992,7,13291,82,1992-07-15,31,366,1,6.1695884433075,72.8409474274369
"40037","creek",1992,8,13291,88,1992-08-15,31,366,1,6.62102174403732,78.1707728489567
"40037","creek",1992,9,13291,70,1992-09-15,30,366,1,5.26672184184787,64.254006470544
"40037","creek",1992,10,13291,87,1992-10-15,31,366,1,6.54578286058235,77.2824686120368
"40037","creek",1992,11,13291,70,1992-11-15,30,366,1,5.26672184184787,64.254006470544
"40037","creek",1992,12,13291,77,1992-12-15,31,366,1,5.79339402603265,68.3994262428371
"40037","creek",1993,1,13292,66,1993-01-15,31,365,1,4.96539271742401,58.4634948987021
"40037","creek",1993,2,13293,65,1993-02-15,28,365,1,4.88979161964944,63.7419264704302
"40037","creek",1993,3,13295,71,1993-03-15,31,365,1,5.34035351635953,62.8783559184268
"40037","creek",1993,4,13297,52,1993-04-15,30,365,1,3.91065653906896,47.5796545586724
"40037","creek",1993,5,13299,78,1993-05-15,31,365,1,5.86510263929619,69.0568536562293
"40037","creek",1993,6,13301,73,1993-06-15,30,365,1,5.48830914968799,66.7744279878706
"40037","creek",1993,7,13303,54,1993-07-15,31,365,1,4.0592347590769,47.7942157117119
"40037","creek",1993,8,13305,70,1993-08-15,31,365,1,5.26118000751597,61.9461517013977
"40037","creek",1993,9,13307,87,1993-09-15,30,365,1,6.53791237694447,79.5446005861577
"40037","creek",1993,10,13309,87,1993-10-15,31,365,1,6.53692989706214,76.9670778202478
"40037","creek",1993,11,13311,81,1993-11-15,30,365,1,6.08519269776876,74.0365111561866
"40037","creek",1993,12,13313,60,1993-12-15,31,365,1,4.50687298129648,53.0647947797811
"40037","creek",1994,1,13315,70,1994-01-15,31,365,1,5.25722868944799,61.8996281176941
"40037","creek",1994,2,13317,70,1994-02-15,28,365,1,5.25643913794398,68.5214387624841
"40037","creek",1994,3,13320,75,1994-03-15,31,365,1,5.63063063063063,66.2961348445219
"40037","creek",1994,4,13322,67,1994-04-15,30,365,1,5.0292748836511,61.1895110844218
"40037","creek",1994,5,13324,62,1994-05-15,31,365,1,4.65325728009607,54.7883518462924
"40037","creek",1994,6,13327,68,1994-06-15,30,365,1,5.10242365123434,62.0794877566844
"40037","creek",1994,7,13330,80,1994-07-15,31,365,1,6.00150037509377,70.6628269970719
"40037","creek",1994,8,13332,62,1994-08-15,31,365,1,4.65046504650465,54.7554755475548
"40037","creek",1994,9,13335,77,1994-09-15,30,365,1,5.7742782152231,70.2537182852143
"40037","creek",1994,10,13337,64,1994-10-15,31,365,1,4.7986803629002,56.5005913696314
"40037","creek",1994,11,13339,61,1994-11-15,30,365,1,4.57305645100832,55.6388534872679
"40037","creek",1994,12,13342,69,1994-12-15,31,365,1,5.17163843501724,60.8918718961707
"40037","creek",1995,1,13345,67,1995-01-15,31,365,1,5.02060696890221,59.1135981822357
"40037","creek",1995,2,13349,67,1995-02-15,28,365,1,5.01910255449846,65.4275868711407
"40037","creek",1995,3,13353,70,1995-03-15,31,365,1,5.24226765520857,61.7234740048751
"40037","creek",1995,4,13357,68,1995-04-15,30,365,1,5.090963539717,61.9400563998902
"40037","creek",1995,5,13361,79,1995-05-15,31,365,1,5.91273108300277,69.6176401708391
"40037","creek",1995,6,13365,67,1995-06-15,30,365,1,5.01309390198279,60.992642474124
"40037","creek",1995,7,13370,81,1995-07-15,31,365,1,6.05833956619297,71.3320626342075
"40037","creek",1995,8,13374,83,1995-08-15,31,365,1,6.20607148197996,73.0714868039576
"40037","creek",1995,9,13378,67,1995-09-15,30,365,1,5.0082224547765,60.9333731997807
"40037","creek",1995,10,13382,66,1995-10-15,31,365,1,4.93199820654611,58.0703014641719
"40037","creek",1995,11,13386,82,1995-11-15,30,365,1,6.12580307784252,74.5306041137507
"40037","creek",1995,12,13390,62,1995-12-15,31,365,1,4.6303211351755,54.5182972367438
"40037","creek",1996,1,13395,72,1996-01-15,31,366,1,5.37513997760358,63.4613300581584
"40037","creek",1996,2,13402,60,1996-02-15,29,366,2,4.47694373974034,56.5021175429298
"40037","creek",1996,3,13410,81,1996-03-15,31,366,2,6.04026845637584,71.314137259147
"40037","creek",1996,4,13418,68,1996-04-15,30,366,2,5.06781934714563,61.8273960351766
"40037","creek",1996,5,13426,63,1996-05-15,31,366,2,4.69238790406674,55.4004507383363
"40037","creek",1996,6,13434,78,1996-06-15,30,366,2,5.80616346583296,70.8351942831621
"40037","creek",1996,7,13442,73,1996-07-15,31,366,2,5.43073947329266,64.1177628137134
"40037","creek",1996,8,13450,77,1996-08-15,31,366,2,5.72490706319703,67.5908382300036
"40037","creek",1996,9,13458,92,1996-09-15,30,366,2,6.8360826274335,83.4002080546887
"40037","creek",1996,10,13466,98,1996-10-15,31,366,2,7.27758799940591,85.9224905736311
"40037","creek",1996,11,13474,82,1996-11-15,30,366,2,6.08579486418287,74.246697343031
"40037","creek",1996,12,13482,70,1996-12-15,31,366,2,5.19210799584631,61.3003718219274
"40037","creek",1997,1,13490,71,1997-01-15,31,365,2,5.26315789473684,61.9694397283531
"40037","creek",1997,2,13493,76,1997-02-15,28,365,2,5.63255021122063,73.4243152534118
"40037","creek",1997,3,13497,64,1997-03-15,31,365,2,4.74179447284582,55.8308058899588
"40037","creek",1997,4,13501,67,1997-04-15,30,365,2,4.96259536330642,60.3782435868948
"40037","creek",1997,5,13504,70,1997-05-15,31,365,2,5.18364928909953,61.033290016817
"40037","creek",1997,6,13508,66,1997-06-15,30,365,2,4.88599348534202,59.4462540716612
"40037","creek",1997,7,13512,87,1997-07-15,31,365,2,6.43872113676732,75.8107488683894
"40037","creek",1997,8,13516,73,1997-08-15,31,365,2,5.40100621485647,63.5924925297616
"40037","creek",1997,9,13520,72,1997-09-15,30,365,2,5.32544378698225,64.792899408284
"40037","creek",1997,10,13523,73,1997-10-15,31,365,2,5.39821045625971,63.5595747269288
"40037","creek",1997,11,13527,79,1997-11-15,30,365,2,5.84017150883418,71.0554200241492
"40037","creek",1997,12,13531,99,1997-12-15,31,365,2,7.31653240706526,86.1462686638329
"40037","creek",1998,1,13535,79,1998-01-15,31,365,2,5.83671961581086,68.7226664442246
"40037","creek",1998,2,13538,81,1998-02-15,28,365,2,5.98315851676762,77.9947449507207
"40037","creek",1998,3,13541,72,1998-03-15,31,365,2,5.31718484602319,62.6055635096279
"40037","creek",1998,4,13545,82,1998-04-15,30,365,2,6.05389442598745,73.6557155161806
"40037","creek",1998,5,13548,75,1998-05-15,31,365,2,5.53587245349867,65.1804337266779
"40037","creek",1998,6,13552,81,1998-06-15,30,365,2,5.97697756788666,72.719893742621
"40037","creek",1998,7,13555,69,1998-07-15,31,365,2,5.09037255625231,59.9350317107126
"40037","creek",1998,8,13558,66,1998-08-15,31,365,2,4.86797462752618,57.3164754531309
"40037","creek",1998,9,13562,69,1998-09-15,30,365,2,5.08774517032886,61.9008995723345
"40037","creek",1998,10,13565,83,1998-10-15,31,365,2,6.11868779948397,72.042614413279
"40037","creek",1998,11,13569,60,1998-11-15,30,365,2,4.42184390891002,53.7991008917385
"40037","creek",1998,12,13572,76,1998-12-15,31,365,2,5.59976422045388,65.9327077569569
"40037","creek",1999,1,13576,72,1999-01-15,31,365,2,5.30347672362994,62.4441614233847
"40037","creek",1999,2,13569,62,1999-02-15,28,365,2,4.56923870587368,59.5632902729962
"40037","creek",1999,3,13563,58,1999-03-15,31,365,2,4.2763400427634,50.3504553422142
"40037","creek",1999,4,13556,76,1999-04-15,30,365,2,5.60637356152257,68.210878331858
"40037","creek",1999,5,13550,70,1999-05-15,31,365,2,5.16605166051661,60.8260921318891
"40037","creek",1999,6,13543,61,1999-06-15,30,365,2,4.50417189692092,54.8007580792045
"40037","creek",1999,7,13537,77,1999-07-15,31,365,2,5.6881140577676,66.9729558414572
"40037","creek",1999,8,13531,86,1999-08-15,31,365,2,6.35577562633952,74.8341323746427
"40037","creek",1999,9,13524,77,1999-09-15,30,365,2,5.6935817805383,69.271911663216
"40037","creek",1999,10,13518,81,1999-10-15,31,365,2,5.99201065246338,70.5510931661011
"40037","creek",1999,11,13511,84,1999-11-15,30,365,2,6.21715639108874,75.642069424913
"40037","creek",1999,12,13505,92,1999-12-15,31,365,2,6.81229174379859,80.2092414995641
"40083","logan",1990,1,6577,26,1990-01-15,31,365,1,3.95317013836095,46.5453903387661
"40083","logan",1990,2,6589,25,1990-02-15,28,365,1,3.79420245864319,49.4601391930273
"40083","logan",1990,3,6601,39,1990-03-15,31,365,1,5.90819572792001,69.564240022284
"40083","logan",1990,4,6613,29,1990-04-15,30,365,1,4.38530167851202,53.3545037552296
"40083","logan",1990,5,6625,31,1990-05-15,31,365,1,4.67924528301887,55.0943396226415
"40083","logan",1990,6,6637,29,1990-06-15,30,365,1,4.36944402591532,53.1615689819698
"40083","logan",1990,7,6649,34,1990-07-15,31,365,1,5.11355090991126,60.2079381328262
"40083","logan",1990,8,6661,28,1990-08-15,31,365,1,4.20357303708152,49.4936825333792
"40083","logan",1990,9,6673,33,1990-09-15,30,365,1,4.94530196313502,60.1678405514761
"40083","logan",1990,10,6685,25,1990-10-15,31,365,1,3.7397157816006,44.0321374285232
"40083","logan",1990,11,6697,27,1990-11-15,30,365,1,4.03165596535762,49.0518142451844
"40083","logan",1990,12,6709,29,1990-12-15,31,365,1,4.3225517960948,50.8945614701484
"40083","logan",1991,1,6722,34,1991-01-15,31,365,1,5.05801844689081,59.5540881650047
"40083","logan",1991,2,6729,21,1991-02-15,28,365,1,3.12082032991529,40.6821221578243
"40083","logan",1991,3,6737,28,1991-03-15,31,365,1,4.15615259017367,48.9353450133351
"40083","logan",1991,4,6744,28,1991-04-15,30,365,1,4.15183867141162,50.5140371688414
"40083","logan",1991,5,6752,30,1991-05-15,31,365,1,4.44312796208531,52.3142485858431
"40083","logan",1991,6,6759,34,1991-06-15,30,365,1,5.03032993046309,61.2023474873009
"40083","logan",1991,7,6767,27,1991-07-15,31,365,1,3.98995123392936,46.9784580769102
"40083","logan",1991,8,6775,22,1991-08-15,31,365,1,3.24723247232472,38.2335436257588
"40083","logan",1991,9,6782,35,1991-09-15,30,365,1,5.16071955175464,62.7887545463482
"40083","logan",1991,10,6790,28,1991-10-15,31,365,1,4.12371134020619,48.5533754572664
"40083","logan",1991,11,6797,34,1991-11-15,30,365,1,5.00220685596587,60.8601834142514
"40083","logan",1991,12,6805,32,1991-12-15,31,365,1,4.70242468772961,55.3672584200422
"40083","logan",1992,1,6813,29,1992-01-15,31,366,1,4.25656832526053,50.254967969205
"40083","logan",1992,2,6829,23,1992-02-15,29,366,1,3.36798945672866,42.5063496952651
"40083","logan",1992,3,6845,26,1992-03-15,31,366,1,3.79839298758218,44.8455430146799
"40083","logan",1992,4,6861,37,1992-04-15,30,366,1,5.39279988339892,65.7921585774668
"40083","logan",1992,5,6877,20,1992-05-15,31,366,1,2.90824487421841,34.3360523859335
"40083","logan",1992,6,6893,22,1992-06-15,30,366,1,3.1916436965037,38.9380530973451
"40083","logan",1992,7,6909,39,1992-07-15,31,366,1,5.64481111593574,66.6451893042735
"40083","logan",1992,8,6925,26,1992-08-15,31,366,1,3.75451263537906,44.3274717596367
"40083","logan",1992,9,6941,36,1992-09-15,30,366,1,5.18657253997983,63.2761849877539
"40083","logan",1992,10,6957,32,1992-10-15,31,366,1,4.59968377174069,54.3059438857127
"40083","logan",1992,11,6973,27,1992-11-15,30,366,1,3.87207801520149,47.2393517854582
"40083","logan",1992,12,6989,26,1992-12-15,31,366,1,3.7201316354271,43.9215541473006
"40083","logan",1993,1,7006,27,1993-01-15,31,365,1,3.85383956608621,45.3758529555312
"40083","logan",1993,2,7008,46,1993-02-15,28,365,1,6.56392694063927,85.5654761904762
"40083","logan",1993,3,7011,36,1993-03-15,31,365,1,5.13478818998716,60.4579899788811
"40083","logan",1993,4,7013,24,1993-04-15,30,365,1,3.4222158847854,41.6369599315557
"40083","logan",1993,5,7016,18,1993-05-15,31,365,1,2.56556442417332,30.2074520910729
"40083","logan",1993,6,7018,30,1993-06-15,30,365,1,4.2747221430607,52.0091194072385
"40083","logan",1993,7,7021,29,1993-07-15,31,365,1,4.13046574562028,48.6329031339162
"40083","logan",1993,8,7024,39,1993-08-15,31,365,1,5.55239179954442,65.3749357043133
"40083","logan",1993,9,7026,28,1993-09-15,30,365,1,3.98519783660689,48.4865736787171
"40083","logan",1993,10,7029,39,1993-10-15,31,365,1,5.54844216816048,65.328431979954
"40083","logan",1993,11,7031,28,1993-11-15,30,365,1,3.98236381738017,48.4520931114588
"40083","logan",1993,12,7034,33,1993-12-15,31,365,1,4.69149843616719,55.2386106193879
"40083","logan",1994,1,7037,26,1994-01-15,31,365,1,3.69475628819099,43.502775651281
"40083","logan",1994,2,7039,15,1994-02-15,28,365,1,2.13098451484586,27.7789052828121
"40083","logan",1994,3,7041,36,1994-03-15,31,365,1,5.11291009799744,60.2003930893247
"40083","logan",1994,4,7044,21,1994-04-15,30,365,1,2.98126064735946,36.2720045428734
"40083","logan",1994,5,7046,30,1994-05-15,31,365,1,4.25773488504116,50.1313946141943
"40083","logan",1994,6,7049,17,1994-06-15,30,365,1,2.4116896013619,29.3422234832364
"40083","logan",1994,7,7051,26,1994-07-15,31,365,1,3.68742022408169,43.4163994125747
"40083","logan",1994,8,7053,39,1994-08-15,31,365,1,5.52956188855806,65.1061319136675
"40083","logan",1994,9,7056,23,1994-09-15,30,365,1,3.25963718820862,39.6589191232048
"40083","logan",1994,10,7058,27,1994-10-15,31,365,1,3.82544630206857,45.0415451695171
"40083","logan",1994,11,7061,25,1994-11-15,30,365,1,3.54057498937827,43.0769957041023
"40083","logan",1994,12,7063,29,1994-12-15,31,365,1,4.10590400679598,48.3437084671139
"40083","logan",1995,1,7066,35,1995-01-15,31,365,1,4.95329748089442,58.3210832427892
"40083","logan",1995,2,7066,24,1995-02-15,28,365,1,3.39654684404189,44.2764142169747
"40083","logan",1995,3,7066,38,1995-03-15,31,365,1,5.37786583639966,63.3200332350283
"40083","logan",1995,4,7066,22,1995-04-15,30,365,1,3.11350127370507,37.8809321634117
"40083","logan",1995,5,7066,33,1995-05-15,31,365,1,4.6702519105576,54.9884499146298
"40083","logan",1995,6,7066,35,1995-06-15,30,365,1,4.95329748089442,60.2651193508822
"40083","logan",1995,7,7066,30,1995-07-15,31,365,1,4.24568355505236,49.9894999223907
"40083","logan",1995,8,7066,33,1995-08-15,31,365,1,4.6702519105576,54.9884499146298
"40083","logan",1995,9,7066,30,1995-09-15,30,365,1,4.24568355505236,51.6558165864704
"40083","logan",1995,10,7066,26,1995-10-15,31,365,1,3.67959241437872,43.324233266072
"40083","logan",1995,11,7066,28,1995-11-15,30,365,1,3.96263798471554,48.2120954807057
"40083","logan",1995,12,7066,27,1995-12-15,31,365,1,3.82111519954713,44.9905499301517
"40083","logan",1996,1,7066,23,1996-01-15,31,366,1,3.25502405887348,38.4302840499256
"40083","logan",1996,2,7078,20,1996-02-15,29,366,2,2.82565696524442,35.6617396303261
"40083","logan",1996,3,7090,41,1996-03-15,31,366,2,5.78279266572638,68.2742617953501
"40083","logan",1996,4,7103,19,1996-04-15,30,366,2,2.67492608756863,32.6340982683373
"40083","logan",1996,5,7115,19,1996-05-15,31,366,2,2.67041461700632,31.5281209620747
"40083","logan",1996,6,7127,32,1996-06-15,30,366,2,4.48996772835695,54.7776062859548
"40083","logan",1996,7,7140,20,1996-07-15,31,366,2,2.80112044817927,33.0712930333424
"40083","logan",1996,8,7152,38,1996-08-15,31,366,2,5.31319910514541,62.7300281446201
"40083","logan",1996,9,7164,27,1996-09-15,30,366,2,3.76884422110553,45.9798994974874
"40083","logan",1996,10,7177,29,1996-10-15,31,366,2,4.04068552319911,47.7061581126088
"40083","logan",1996,11,7189,29,1996-11-15,30,366,2,4.0339407428015,49.2140770621783
"40083","logan",1996,12,7201,29,1996-12-15,31,366,2,4.02721844188307,47.547159668684
"40083","logan",1997,1,7214,28,1997-01-15,31,365,2,3.88134183532021,45.6996699965122
"40083","logan",1997,2,7222,25,1997-02-15,28,365,2,3.4616449736915,45.1250148356213
"40083","logan",1997,3,7231,43,1997-03-15,31,365,2,5.94661872493431,70.0166398258395
"40083","logan",1997,4,7239,31,1997-04-15,30,365,2,4.28235944191187,52.1020398765944
"40083","logan",1997,5,7248,28,1997-05-15,31,365,2,3.86313465783664,45.4852951648508
"40083","logan",1997,6,7256,25,1997-06-15,30,365,2,3.44542447629548,41.9193311282617
"40083","logan",1997,7,7265,41,1997-07-15,31,365,2,5.64349621472815,66.4476167217992
"40083","logan",1997,8,7274,33,1997-08-15,31,365,2,4.53670607643662,53.4160554161086
"40083","logan",1997,9,7282,29,1997-09-15,30,365,2,3.98242241142543,48.4528060056761
"40083","logan",1997,10,7291,19,1997-10-15,31,365,2,2.60595254423262,30.6829896337066
"40083","logan",1997,11,7299,29,1997-11-15,30,365,2,3.97314700643924,48.3399552450107
"40083","logan",1997,12,7308,24,1997-12-15,31,365,2,3.28407224958949,38.6673022935537
"40083","logan",1998,1,7317,30,1998-01-15,31,365,2,4.10004100041,48.27467629515
"40083","logan",1998,2,7325,39,1998-02-15,28,365,2,5.32423208191126,69.405168210629
"40083","logan",1998,3,7334,36,1998-03-15,31,365,2,4.90864466866649,57.7953323891377
"40083","logan",1998,4,7343,35,1998-04-15,30,365,2,4.76644423260248,57.9917381633302
"40083","logan",1998,5,7351,25,1998-05-15,31,365,2,3.40089783702898,40.0428293714702
"40083","logan",1998,6,7360,32,1998-06-15,30,365,2,4.34782608695652,52.8985507246377
"40083","logan",1998,7,7369,35,1998-07-15,31,365,2,4.74962681503596,55.9230254028428
"40083","logan",1998,8,7377,38,1998-08-15,31,365,2,5.15114545208079,60.6505835486932
"40083","logan",1998,9,7386,27,1998-09-15,30,365,2,3.65556458164094,44.4760357432981
"40083","logan",1998,10,7395,30,1998-10-15,31,365,2,4.05679513184584,47.7654910685075
"40083","logan",1998,11,7403,24,1998-11-15,30,365,2,3.2419289477239,39.4434688639741
"40083","logan",1998,12,7412,34,1998-12-15,31,365,2,4.58715596330275,54.0100621485647
"40083","logan",1999,1,7421,19,1999-01-15,31,365,2,2.56030184611238,30.14548947842
"40083","logan",1999,2,7426,21,1999-02-15,28,365,2,2.82790196606518,36.8637220576353
"40083","logan",1999,3,7431,32,1999-03-15,31,365,2,4.30628448391872,50.7030269880752
