"fips","county_name","year","month","fecund_population","birth_count","date","days_in_month","days_in_year","stage_id","birth_rate_monthly","birth_rate"
"40083","logan",1999,4,7437,35,1999-04-15,30,365,2,5.32157518625513,64.7458314327708
"40083","logan",1999,5,7442,22,1999-05-15,31,365,2,3.34499011707465,39.384561055879
"40083","logan",1999,6,7448,28,1999-06-15,30,365,2,4.25726014900411,51.7966651462166
"40083","logan",1999,7,7453,28,1999-07-15,31,365,2,4.25726014900411,50.1258049802096
"40083","logan",1999,8,7458,32,1999-08-15,31,365,2,4.86544017029041,57.2866342630967
"40083","logan",1999,9,7464,26,1999-09-15,30,365,2,3.95317013836095,48.0969033500583
"40083","logan",1999,10,7469,28,1999-10-15,31,365,2,4.25726014900411,50.1258049802096
"40083","logan",1999,11,7475,22,1999-11-15,30,365,2,3.34499011707465,40.6973797577416
"40083","logan",1999,12,7480,30,1999-12-15,31,365,2,4.56135015964726,53.7062196216532
"40087","mcclain",1990,1,4981,24,1990-01-15,31,365,1,4.81830957639028,56.7317095284662
"40087","mcclain",1990,2,4986,32,1990-02-15,28,365,1,6.42441276852038,83.7468093039264
"40087","mcclain",1990,3,4991,30,1990-03-15,31,365,1,6.02288697048785,70.9146369105828
"40087","mcclain",1990,4,4996,31,1990-04-15,30,365,1,6.22364986950412,75.7210734123001
"40087","mcclain",1990,5,5001,22,1990-05-15,31,365,1,4.41678377835776,52.0040670677607
"40087","mcclain",1990,6,5006,29,1990-06-15,30,365,1,5.82212407147159,70.835842869571
"40087","mcclain",1990,7,5012,32,1990-07-15,31,365,1,6.42441276852038,75.6422793712883
"40087","mcclain",1990,8,5017,30,1990-08-15,31,365,1,6.02288697048785,70.9146369105828
"40087","mcclain",1990,9,5022,26,1990-09-15,30,365,1,5.21983537442281,63.5079970554775
"40087","mcclain",1990,10,5027,30,1990-10-15,31,365,1,6.02288697048785,70.9146369105828
"40087","mcclain",1990,11,5032,16,1990-11-15,30,365,1,3.21220638426019,39.0818443418323
"40087","mcclain",1990,12,5037,22,1990-12-15,31,365,1,4.41678377835776,52.0040670677607
"40087","mcclain",1991,1,5043,26,1991-01-15,31,365,1,5.21983537442281,61.4593519891718
"40087","mcclain",1991,2,5047,32,1991-02-15,28,365,1,6.42441276852038,83.7468093039264
"40087","mcclain",1991,3,5051,29,1991-03-15,31,365,1,5.82212407147159,68.55081568023
"40087","mcclain",1991,4,5056,10,1991-04-15,30,365,1,2.00762899016262,24.4261527136452
"40087","mcclain",1991,5,5060,38,1991-05-15,31,365,1,7.62899016261795,89.8252067534049
"40087","mcclain",1991,6,5064,21,1991-06-15,30,365,1,4.2160208793415,51.2949206986549
"40087","mcclain",1991,7,5069,19,1991-07-15,31,365,1,3.81449508130897,44.9126033767024
"40087","mcclain",1991,8,5073,23,1991-08-15,31,365,1,4.61754667737402,54.3678882981135
"40087","mcclain",1991,9,5077,22,1991-09-15,30,365,1,4.41678377835776,53.7375359700194
"40087","mcclain",1991,10,5082,26,1991-10-15,31,365,1,5.21983537442281,61.4593519891718
"40087","mcclain",1991,11,5086,32,1991-11-15,30,365,1,6.42441276852038,78.1636886836646
"40087","mcclain",1991,12,5090,22,1991-12-15,31,365,1,4.41678377835776,52.0040670677607
"40087","mcclain",1992,1,5095,21,1992-01-15,31,366,1,4.2160208793415,49.7762465109351
"40087","mcclain",1992,2,5105,21,1992-02-15,29,366,1,4.2160208793415,53.2090910978961
"40087","mcclain",1992,3,5115,32,1992-03-15,31,366,1,6.42441276852038,75.8495184928535
"40087","mcclain",1992,4,5125,31,1992-04-15,30,366,1,6.22364986950412,75.9285284079502
"40087","mcclain",1992,5,5135,29,1992-05-15,31,366,1,5.82212407147159,68.7386261341485
"40087","mcclain",1992,6,5146,21,1992-06-15,30,366,1,4.2160208793415,51.4354547279663
"40087","mcclain",1992,7,5156,31,1992-07-15,31,366,1,6.22364986950412,73.4792210399518
"40087","mcclain",1992,8,5166,27,1992-08-15,31,366,1,5.42059827343907,63.9980312283451
"40087","mcclain",1992,9,5177,27,1992-09-15,30,366,1,5.42059827343907,66.1312989359566
"40087","mcclain",1992,10,5187,22,1992-10-15,31,366,1,4.41678377835776,52.1465439638368
"40087","mcclain",1992,11,5197,19,1992-11-15,30,366,1,3.81449508130897,46.5368399919695
"40087","mcclain",1992,12,5207,26,1992-12-15,31,366,1,5.21983537442281,61.6277337754435
"40087","mcclain",1993,1,5218,22,1993-01-15,31,365,1,4.41678377835776,52.0040670677607
"40087","mcclain",1993,2,5228,28,1993-02-15,28,365,1,5.62136117245533,73.2784581409356
"40087","mcclain",1993,3,5239,21,1993-03-15,31,365,1,4.2160208793415,49.640245837408
"40087","mcclain",1993,4,5249,24,1993-04-15,30,365,1,4.81830957639028,58.6227665127484
"40087","mcclain",1993,5,5260,24,1993-05-15,31,365,1,4.81830957639028,56.7317095284662
"40087","mcclain",1993,6,5270,30,1993-06-15,30,365,1,6.02288697048785,73.2784581409356
"40087","mcclain",1993,7,5281,15,1993-07-15,31,365,1,3.01144348524393,35.4573184552914
"40087","mcclain",1993,8,5292,34,1993-08-15,31,365,1,6.8259385665529,80.3699218319938
"40087","mcclain",1993,9,5302,26,1993-09-15,30,365,1,5.21983537442281,63.5079970554775
"40087","mcclain",1993,10,5313,24,1993-10-15,31,365,1,4.81830957639028,56.7317095284662
"40087","mcclain",1993,11,5323,18,1993-11-15,30,365,1,3.61373218229271,43.9670748845613
"40087","mcclain",1993,12,5334,22,1993-12-15,31,365,1,4.41678377835776,52.0040670677607
"40087","mcclain",1994,1,5345,23,1994-01-15,31,365,1,4.61754667737402,54.3678882981135
"40087","mcclain",1994,2,5357,24,1994-02-15,28,365,1,4.81830957639028,62.8101069779448
"40087","mcclain",1994,3,5370,28,1994-03-15,31,365,1,5.62136117245533,66.1869944498773
"40087","mcclain",1994,4,5383,42,1994-04-15,30,365,1,8.432041758683,102.58984139731
"40087","mcclain",1994,5,5395,32,1994-05-15,31,365,1,6.42441276852038,75.6422793712883
"40087","mcclain",1994,6,5408,37,1994-06-15,30,365,1,7.42822726360169,90.3767650404872
"40087","mcclain",1994,7,5421,28,1994-07-15,31,365,1,5.62136117245533,66.1869944498773
"40087","mcclain",1994,8,5433,38,1994-08-15,31,365,1,7.62899016261795,89.8252067534049
"40087","mcclain",1994,9,5446,19,1994-09-15,30,365,1,3.81449508130897,46.4096901559259
"40087","mcclain",1994,10,5459,32,1994-10-15,31,365,1,6.42441276852038,75.6422793712883
"40087","mcclain",1994,11,5471,18,1994-11-15,30,365,1,3.61373218229271,43.9670748845613
"40087","mcclain",1994,12,5484,23,1994-12-15,31,365,1,4.61754667737402,54.3678882981135
"40087","mcclain",1995,1,5497,26,1995-01-15,31,365,1,5.21983537442281,61.4593519891718
"40087","mcclain",1995,2,5501,25,1995-02-15,28,365,1,5.01907247540654,65.4271947686925
"40087","mcclain",1995,3,5507,24,1995-03-15,31,365,1,4.81830957639028,56.7317095284662
"40087","mcclain",1995,4,5512,18,1995-04-15,30,365,1,3.61373218229271,43.9670748845613
"40087","mcclain",1995,5,5516,27,1995-05-15,31,365,1,5.42059827343907,63.8231732195245
"40087","mcclain",1995,6,5522,26,1995-06-15,30,365,1,5.21983537442281,63.5079970554775
"40087","mcclain",1995,7,5527,30,1995-07-15,31,365,1,6.02288697048785,70.9146369105828
"40087","mcclain",1995,8,5531,30,1995-08-15,31,365,1,6.02288697048785,70.9146369105828
"40087","mcclain",1995,9,5537,19,1995-09-15,30,365,1,3.81449508130897,46.4096901559259
"40087","mcclain",1995,10,5542,28,1995-10-15,31,365,1,5.62136117245533,66.1869944498773
"40087","mcclain",1995,11,5546,27,1995-11-15,30,365,1,5.42059827343907,65.950612326842
"40087","mcclain",1995,12,5552,20,1995-12-15,31,365,1,4.01525798032524,47.2764246070552
"40087","mcclain",1996,1,5557,25,1996-01-15,31,366,1,5.01907247540654,59.2574363225418
"40087","mcclain",1996,2,5564,16,1996-02-15,29,366,2,3.21220638426019,40.5402598841113
"40087","mcclain",1996,3,5571,16,1996-03-15,31,366,2,3.21220638426019,37.9247592464267
"40087","mcclain",1996,4,5578,27,1996-04-15,30,366,2,5.42059827343907,66.1312989359566
"40087","mcclain",1996,5,5585,26,1996-05-15,31,366,2,5.21983537442281,61.6277337754435
"40087","mcclain",1996,6,5592,27,1996-06-15,30,366,2,5.42059827343907,66.1312989359566
"40087","mcclain",1996,7,5599,25,1996-07-15,31,366,2,5.01907247540654,59.2574363225418
"40087","mcclain",1996,8,5606,32,1996-08-15,31,366,2,6.42441276852038,75.8495184928535
"40087","mcclain",1996,9,5613,24,1996-09-15,30,366,2,4.81830957639028,58.7833768319615
"40087","mcclain",1996,10,5620,25,1996-10-15,31,366,2,5.01907247540654,59.2574363225418
"40087","mcclain",1996,11,5627,25,1996-11-15,30,366,2,5.01907247540654,61.2326841999598
"40087","mcclain",1996,12,5634,21,1996-12-15,31,366,2,4.2160208793415,49.7762465109351
"40087","mcclain",1997,1,5642,20,1997-01-15,31,365,2,4.01525798032524,47.2764246070552
"40087","mcclain",1997,2,5648,28,1997-02-15,28,365,2,5.62136117245533,73.2784581409356
"40087","mcclain",1997,3,5654,18,1997-03-15,31,365,2,3.61373218229271,42.5487821463497
"40087","mcclain",1997,4,5661,23,1997-04-15,30,365,2,4.61754667737402,56.1801512413839
"40087","mcclain",1997,5,5667,29,1997-05-15,31,365,2,5.82212407147159,68.55081568023
"40087","mcclain",1997,6,5674,28,1997-06-15,30,365,2,5.62136117245533,68.3932275982065
"40087","mcclain",1997,7,5680,35,1997-07-15,31,365,2,7.02670146556916,82.7337430623466
"40087","mcclain",1997,8,5686,22,1997-08-15,31,365,2,4.41678377835776,52.0040670677607
"40087","mcclain",1997,9,5693,22,1997-09-15,30,365,2,4.41678377835776,53.7375359700194
"40087","mcclain",1997,10,5699,23,1997-10-15,31,365,2,4.61754667737402,54.3678882981135
"40087","mcclain",1997,11,5706,33,1997-11-15,30,365,2,6.62517566753664,80.6063039550291
"40087","mcclain",1997,12,5712,38,1997-12-15,31,365,2,7.62899016261795,89.8252067534049
"40087","mcclain",1998,1,5719,22,1998-01-15,31,365,2,4.41678377835776,52.0040670677607
"40087","mcclain",1998,2,5728,40,1998-02-15,28,365,2,8.03051596065047,104.683511629908
"40087","mcclain",1998,3,5738,29,1998-03-15,31,365,2,5.82212407147159,68.55081568023
"40087","mcclain",1998,4,5747,32,1998-04-15,30,365,2,6.42441276852038,78.1636886836646
"40087","mcclain",1998,5,5756,33,1998-05-15,31,365,2,6.62517566753664,78.0061006016411
"40087","mcclain",1998,6,5766,36,1998-06-15,30,365,2,7.22746436458542,87.9341497691227
"40087","mcclain",1998,7,5776,18,1998-07-15,31,365,2,3.61373218229271,42.5487821463497
"40087","mcclain",1998,8,5785,31,1998-08-15,31,365,2,6.22364986950412,73.2784581409356
"40087","mcclain",1998,9,5795,20,1998-09-15,30,365,2,4.01525798032524,48.8523054272904
"40087","mcclain",1998,10,5804,36,1998-10-15,31,365,2,7.22746436458542,85.0975642926993
"40087","mcclain",1998,11,5813,28,1998-11-15,30,365,2,5.62136117245533,68.3932275982065
"40087","mcclain",1998,12,5823,31,1998-12-15,31,365,2,6.22364986950412,73.2784581409356
"40087","mcclain",1999,1,5833,30,1999-01-15,31,365,2,6.02288697048785,70.9146369105828
"40087","mcclain",1999,2,5837,24,1999-02-15,28,365,2,4.81830957639028,62.8101069779448
"40087","mcclain",1999,3,5842,29,1999-03-15,31,365,2,5.82212407147159,68.55081568023
"40087","mcclain",1999,4,5846,26,1999-04-15,30,365,2,5.21983537442281,63.5079970554775
"40087","mcclain",1999,5,5850,26,1999-05-15,31,365,2,5.21983537442281,61.4593519891718
"40087","mcclain",1999,6,5855,28,1999-06-15,30,365,2,5.62136117245533,68.3932275982065
"40087","mcclain",1999,7,5860,29,1999-07-15,31,365,2,5.82212407147159,68.55081568023
"40087","mcclain",1999,8,5864,35,1999-08-15,31,365,2,7.02670146556916,82.7337430623466
"40087","mcclain",1999,9,5869,36,1999-09-15,30,365,2,7.22746436458542,87.9341497691227
"40087","mcclain",1999,10,5873,34,1999-10-15,31,365,2,6.8259385665529,80.3699218319938
"40087","mcclain",1999,11,5877,34,1999-11-15,30,365,2,6.8259385665529,83.0489192263936
"40087","mcclain",1999,12,5882,36,1999-12-15,31,365,2,7.22746436458542,85.0975642926993
"40109","oklahoma",1990,1,143192,853,1990-01-15,31,365,1,5.95703670596123,70.1393031508338
"40109","oklahoma",1990,2,143278,758,1990-02-15,28,365,1,5.29359182077211,69.0057505207793
"40109","oklahoma",1990,3,143365,886,1990-03-15,31,365,1,6.18749650818482,72.8527814673374
"40109","oklahoma",1990,4,143452,871,1990-04-15,30,365,1,6.08274205262864,74.0066949736484
"40109","oklahoma",1990,5,143538,822,1990-05-15,31,365,1,5.74054416447846,67.5902780656335
"40109","oklahoma",1990,6,143625,834,1990-06-15,30,365,1,5.8243477289234,70.8628973685681
"40109","oklahoma",1990,7,143712,856,1990-07-15,31,365,1,5.97798759707246,70.3859829977887
"40109","oklahoma",1990,8,143798,861,1990-08-15,31,365,1,6.01290574892452,70.7971160760468
"40109","oklahoma",1990,9,143885,844,1990-09-15,30,365,1,5.89418403262752,71.7125723969682
"40109","oklahoma",1990,10,143972,880,1990-10-15,31,365,1,6.14559472596234,72.3594217734276
"40109","oklahoma",1990,11,144058,813,1990-11-15,30,365,1,5.67769149114476,69.0785798089279
"40109","oklahoma",1990,12,144145,799,1990-12-15,31,365,1,5.57992066595899,65.6990659056462
"40109","oklahoma",1991,1,144232,862,1991-01-15,31,365,1,6.01988937929493,70.8793426916984
"40109","oklahoma",1991,2,144280,728,1991-02-15,28,365,1,5.08408290965976,66.2746522152076
"40109","oklahoma",1991,3,144329,778,1991-03-15,31,365,1,5.43326442818035,63.9723069769621
"40109","oklahoma",1991,4,144377,849,1991-04-15,30,365,1,5.92910218447958,72.1374099111682
"40109","oklahoma",1991,5,144426,865,1991-05-15,31,365,1,6.04084027040617,71.1260225386533
"40109","oklahoma",1991,6,144474,780,1991-06-15,30,365,1,5.44723168892117,66.2746522152076
"40109","oklahoma",1991,7,144523,906,1991-07-15,31,365,1,6.32716911559305,74.4973137803698
"40109","oklahoma",1991,8,144572,913,1991-08-15,31,365,1,6.37605452818593,75.0729000899311
"40109","oklahoma",1991,9,144620,898,1991-09-15,30,365,1,6.27130007262976,76.3008175503287
"40109","oklahoma",1991,10,144669,929,1991-10-15,31,365,1,6.48779261411252,76.3885259403571
"40109","oklahoma",1991,11,144717,783,1991-11-15,30,365,1,5.4681825800324,66.5295547237276
"40109","oklahoma",1991,12,144766,869,1991-12-15,31,365,1,6.06877479188781,71.4549290012597
"40109","oklahoma",1992,1,144815,827,1992-01-15,31,366,1,5.77546231633052,68.1877163799023
"40109","oklahoma",1992,2,144892,795,1992-02-15,29,366,1,5.55198614447735,70.0698940992658
"40109","oklahoma",1992,3,144969,846,1992-03-15,31,366,1,5.90815129336834,69.754302366865
"40109","oklahoma",1992,4,145047,820,1992-04-15,30,366,1,5.72657690373764,69.8642382255992
"40109","oklahoma",1992,5,145124,823,1992-05-15,31,366,1,5.74752779484887,67.8579088036996
"40109","oklahoma",1992,6,145202,837,1992-06-15,30,366,1,5.84529862003464,71.3126431644226
"40109","oklahoma",1992,7,145279,967,1992-07-15,31,366,1,6.75317056818817,79.7309815469958
"40109","oklahoma",1992,8,145356,863,1992-08-15,31,366,1,6.02687300966534,71.1559845657263
"40109","oklahoma",1992,9,145434,848,1992-09-15,30,366,1,5.92211855410917,72.2498463601318
"40109","oklahoma",1992,10,145511,839,1992-10-15,31,366,1,5.85926588077546,69.1771391085103
"40109","oklahoma",1992,11,145589,763,1992-11-15,30,366,1,5.32850997262417,65.0078216660149
"40109","oklahoma",1992,12,145666,848,1992-12-15,31,366,1,5.92211855410917,69.9192061549663
"40109","oklahoma",1993,1,145744,854,1993-01-15,31,365,1,5.96402033633164,70.2215297664854
"40109","oklahoma",1993,2,145831,794,1993-02-15,28,365,1,5.54500251410693,72.2830684874654
"40109","oklahoma",1993,3,145920,847,1993-03-15,31,365,1,5.91513492373876,69.6459434569241
"40109","oklahoma",1993,4,146008,809,1993-04-15,30,365,1,5.64975696966311,68.7387097975678
"40109","oklahoma",1993,5,146095,843,1993-05-15,31,365,1,5.88720040225711,69.3170369943176
"40109","oklahoma",1993,6,146184,864,1993-06-15,30,365,1,6.03385664003576,73.4119224537684
"40109","oklahoma",1993,7,146272,864,1993-07-15,31,365,1,6.03385664003576,71.0437959230016
"40109","oklahoma",1993,8,146359,908,1993-08-15,31,365,1,6.34113637633387,74.661767011673
"40109","oklahoma",1993,9,146448,821,1993-09-15,30,365,1,5.73356053410805,69.758319831648
"40109","oklahoma",1993,10,146536,868,1993-10-15,31,365,1,6.0617911615174,71.3727023856081
"40109","oklahoma",1993,11,146623,807,1993-11-15,30,365,1,5.63578970892229,68.5687747918878
"40109","oklahoma",1993,12,146712,808,1993-12-15,31,365,1,5.6427733392927,66.4391054465108
"40109","oklahoma",1994,1,146800,863,1994-01-15,31,365,1,6.02687300966534,70.96156930735
"40109","oklahoma",1994,2,146805,805,1994-02-15,28,365,1,5.62182244818146,73.2844711995084
"40109","oklahoma",1994,3,146810,851,1994-03-15,31,365,1,5.9430694452204,69.9748499195306
"40109","oklahoma",1994,4,146815,793,1994-04-15,30,365,1,5.53801888373652,67.3792297521277
"40109","oklahoma",1994,5,146821,815,1994-05-15,31,365,1,5.69165875188558,67.0146917560722
"40109","oklahoma",1994,6,146826,869,1994-06-15,30,365,1,6.06877479188781,73.8367599679684
"40109","oklahoma",1994,7,146831,852,1994-07-15,31,365,1,5.95005307559081,70.0570765351822
"40109","oklahoma",1994,8,146836,942,1994-08-15,31,365,1,6.57857980892787,77.4574719438282
"40109","oklahoma",1994,9,146842,847,1994-09-15,30,365,1,5.91513492373876,71.9674749054882
"40109","oklahoma",1994,10,146847,787,1994-10-15,31,365,1,5.49611710151405,64.7123465178267
"40109","oklahoma",1994,11,146852,810,1994-11-15,30,365,1,5.65674060003352,68.8236773004078
"40109","oklahoma",1994,12,146857,803,1994-12-15,31,365,1,5.60785518744064,66.0279723682527
"40109","oklahoma",1995,1,146863,796,1995-01-15,31,365,1,5.55896977484776,65.4523860586913
"40109","oklahoma",1995,2,146948,757,1995-02-15,28,365,1,5.2866081904017,68.9147139105936
"40109","oklahoma",1995,3,147034,790,1995-03-15,31,365,1,5.51706799262529,64.9590263647816
"40109","oklahoma",1995,4,147120,769,1995-04-15,30,365,1,5.37041175484664,65.3400096839675
"40109","oklahoma",1995,5,147206,863,1995-05-15,31,365,1,6.02687300966534,70.96156930735
"40109","oklahoma",1995,6,147292,835,1995-06-15,30,365,1,5.83133135929382,70.9478648714081
"40109","oklahoma",1995,7,147378,857,1995-07-15,31,365,1,5.98497122744287,70.4682096134403
"40109","oklahoma",1995,8,147463,866,1995-08-15,31,365,1,6.04782390077658,71.2082491543049
"40109","oklahoma",1995,9,147549,865,1995-09-15,30,365,1,6.04084027040617,73.4968899566084
"40109","oklahoma",1995,10,147635,830,1995-10-15,31,365,1,5.79641320744176,68.2480909908465
"40109","oklahoma",1995,11,147721,844,1995-11-15,30,365,1,5.89418403262752,71.7125723969682
"40109","oklahoma",1995,12,147807,814,1995-12-15,31,365,1,5.68467512151517,66.9324651404205
"40109","oklahoma",1996,1,147893,768,1996-01-15,31,366,1,5.36342812447623,63.3230546309129
"40109","oklahoma",1996,2,147938,752,1996-02-15,29,366,2,5.25169003854964,66.2799501416955
"40109","oklahoma",1996,3,147985,857,1996-03-15,31,366,2,5.98497122744287,70.6612732014223
"40109","oklahoma",1996,4,148031,844,1996-04-15,30,366,2,5.89418403262752,71.9090451980558
"40109","oklahoma",1996,5,148076,852,1996-05-15,31,366,2,5.95005307559081,70.249013731169
"40109","oklahoma",1996,6,148123,820,1996-06-15,30,366,2,5.72657690373764,69.8642382255992
"40109","oklahoma",1996,7,148169,887,1996-07-15,31,366,2,6.19448013855523,73.1348300229424
"40109","oklahoma",1996,8,148214,953,1996-08-15,31,366,2,6.6553997430024,78.5766550302864
"40109","oklahoma",1996,9,148261,949,1996-09-15,30,366,2,6.62746522152076,80.8550757025532
"40109","oklahoma",1996,10,148307,925,1996-10-15,31,366,2,6.45985809263087,76.2680019968677
"40109","oklahoma",1996,11,148352,736,1996-11-15,30,366,2,5.13995195262305,62.7074138220012
"40109","oklahoma",1996,12,148399,840,1996-12-15,31,366,2,5.86624951114587,69.259591002561
"40109","oklahoma",1997,1,148445,894,1997-01-15,31,365,2,6.24336555114811,73.5105943925503
"40109","oklahoma",1997,2,148447,773,1997-02-15,28,365,2,5.39834627632829,70.3712996735652
"40109","oklahoma",1997,3,148449,860,1997-03-15,31,365,2,6.00592211855411,70.7148894603952
"40109","oklahoma",1997,4,148451,860,1997-04-15,30,365,2,6.00592211855411,73.0720524424083
"40109","oklahoma",1997,5,148453,848,1997-05-15,31,365,2,5.92211855410917,69.7281700725757
"40109","oklahoma",1997,6,148455,839,1997-06-15,30,365,2,5.85926588077546,71.2877348827681
"40109","oklahoma",1997,7,148458,951,1997-07-15,31,365,2,6.64143248226158,78.1975114846928
"40109","oklahoma",1997,8,148460,888,1997-08-15,31,365,2,6.20146376892564,73.0172346986406
"40109","oklahoma",1997,9,148462,907,1997-09-15,30,365,2,6.33415274596346,77.0655250758888
"40109","oklahoma",1997,10,148464,881,1997-10-15,31,365,2,6.15257835633276,72.4416483890792
"40109","oklahoma",1997,11,148466,840,1997-11-15,30,365,2,5.86624951114587,71.3727023856081
"40109","oklahoma",1997,12,148468,958,1997-12-15,31,365,2,6.69031789485446,78.7730977942541
"40109","oklahoma",1998,1,148471,896,1998-01-15,31,365,2,6.25733281188893,73.6750476238536
"40109","oklahoma",1998,2,148554,834,1998-02-15,28,365,2,5.8243477289234,75.9245328948944
"40109","oklahoma",1998,3,148638,919,1998-03-15,31,365,2,6.4179563104084,75.5662597838409
"40109","oklahoma",1998,4,148722,810,1998-04-15,30,365,2,5.65674060003352,68.8236773004078
"40109","oklahoma",1998,5,148805,840,1998-05-15,31,365,2,5.86624951114587,69.0703571473627
"40109","oklahoma",1998,6,148889,934,1998-06-15,30,365,2,6.52271076596458,79.359647652569
"40109","oklahoma",1998,7,148973,934,1998-07-15,31,365,2,6.52271076596458,76.7996590186152
"40109","oklahoma",1998,8,149056,930,1998-08-15,31,365,2,6.49477624448293,76.4707525560087
"40109","oklahoma",1998,9,149140,1000,1998-09-15,30,365,2,6.98363037041175,84.9675028400097
"40109","oklahoma",1998,10,149224,918,1998-10-15,31,365,2,6.41097268003799,75.4840331681893
"40109","oklahoma",1998,11,149307,851,1998-11-15,30,365,2,5.9430694452204,72.3073449168482
"40109","oklahoma",1998,12,149391,922,1998-12-15,31,365,2,6.43890720151964,75.8129396307957
"40109","oklahoma",1999,1,149475,827,1999-01-15,31,365,2,5.77546231633052,68.0014111438916
"40109","oklahoma",1999,2,149477,808,1999-02-15,28,365,2,5.6427733392927,73.5575810300655
"40109","oklahoma",1999,3,149480,870,1999-03-15,31,365,2,6.07575842225823,71.5371556169114
"40109","oklahoma",1999,4,149483,878,1999-04-15,30,365,2,6.13162746522152,74.6014674935285
"40109","oklahoma",1999,5,149486,866,1999-05-15,31,365,2,6.04782390077658,71.2082491543049
"40109","oklahoma",1999,6,149489,897,1999-06-15,30,365,2,6.26431644225934,76.2158500474887
"40109","oklahoma",1999,7,149492,981,1999-07-15,31,365,2,6.85094139337393,80.6643099542415
"40109","oklahoma",1999,8,149494,958,1999-08-15,31,365,2,6.69031789485446,78.7730977942541
"40109","oklahoma",1999,9,149497,968,1999-09-15,30,365,2,6.76015419855858,82.2485427491294
"40109","oklahoma",1999,10,149500,942,1999-10-15,31,365,2,6.57857980892787,77.4574719438282
"40109","oklahoma",1999,11,149503,852,1999-11-15,30,365,2,5.95005307559081,72.3923124196883
"40109","oklahoma",1999,12,149506,893,1999-12-15,31,365,2,6.2363819207777,73.4283677768987
"40113","osage",1990,1,8539,37,1990-01-15,31,365,1,4.33306007729242,51.0182880068301
"40113","osage",1990,2,8538,33,1990-02-15,28,365,1,3.86462115001757,50.3780971341576
"40113","osage",1990,3,8538,43,1990-03-15,31,365,1,5.03571846820471,59.2915238998296
"40113","osage",1990,4,8538,41,1990-04-15,30,365,1,4.80149900456728,58.4182378889019
"40113","osage",1990,5,8538,45,1990-05-15,31,365,1,5.26993793184214,62.0492691974961
"40113","osage",1990,6,8537,51,1990-06-15,30,365,1,5.97259632275442,72.6665885935121
"40113","osage",1990,7,8537,43,1990-07-15,31,365,1,5.03571846820471,59.2915238998296
"40113","osage",1990,8,8537,36,1990-08-15,31,365,1,4.21595034547371,49.6394153579969
"40113","osage",1990,9,8537,55,1990-09-15,30,365,1,6.44103525002928,78.3659288753562
"40113","osage",1990,10,8536,49,1990-10-15,31,365,1,5.73837685911699,67.5647597928291
"40113","osage",1990,11,8536,31,1990-11-15,30,365,1,3.63040168638014,44.1698871842917
"40113","osage",1990,12,8536,42,1990-12-15,31,365,1,4.91860873638599,57.9126512509964
"40113","osage",1991,1,8536,41,1991-01-15,31,365,1,4.80149900456728,56.5337786021631
"40113","osage",1991,2,8536,34,1991-02-15,28,365,1,3.98173088183628,51.9047061382229
"40113","osage",1991,3,8536,41,1991-03-15,31,365,1,4.80149900456728,56.5337786021631
"40113","osage",1991,4,8536,32,1991-04-15,30,365,1,3.74751141819885,45.5947222547527
"40113","osage",1991,5,8536,42,1991-05-15,31,365,1,4.91860873638599,57.9126512509964
"40113","osage",1991,6,8536,30,1991-06-15,30,365,1,3.51329195456142,42.7450521138307
"40113","osage",1991,7,8536,42,1991-07-15,31,365,1,4.91860873638599,57.9126512509964
"40113","osage",1991,8,8536,45,1991-08-15,31,365,1,5.26993793184214,62.0492691974961
"40113","osage",1991,9,8536,44,1991-09-15,30,365,1,5.15282820002342,62.692743100285
"40113","osage",1991,10,8536,41,1991-10-15,31,365,1,4.80149900456728,56.5337786021631
"40113","osage",1991,11,8536,40,1991-11-15,30,365,1,4.68438927274857,56.9934028184409
"40113","osage",1991,12,8536,32,1991-12-15,31,365,1,3.74751141819885,44.1239247626639
"40113","osage",1992,1,8537,41,1992-01-15,31,366,1,4.80149900456728,56.6886656668266
"40113","osage",1992,2,8544,27,1992-02-15,29,366,1,3.16196275910528,39.9061506838805
"40113","osage",1992,3,8551,39,1992-03-15,31,366,1,4.56727954092985,53.9233649025911
"40113","osage",1992,4,8559,47,1992-04-15,30,366,1,5.50415739547956,67.1507202248507
"40113","osage",1992,5,8566,41,1992-05-15,31,366,1,4.80149900456728,56.6886656668266
"40113","osage",1992,6,8574,34,1992-06-15,30,366,1,3.98173088183628,48.5771167584026
"40113","osage",1992,7,8581,43,1992-07-15,31,366,1,5.03571846820471,59.453966431062
"40113","osage",1992,8,8588,36,1992-08-15,31,366,1,4.21595034547371,49.775413756238
"40113","osage",1992,9,8596,46,1992-09-15,30,366,1,5.38704766366085,65.7219814966624
"40113","osage",1992,10,8603,45,1992-10-15,31,366,1,5.26993793184214,62.2192671952975
"40113","osage",1992,11,8611,40,1992-11-15,30,366,1,4.68438927274857,57.1495491275325
"40113","osage",1992,12,8618,31,1992-12-15,31,366,1,3.63040168638014,42.8621618456494
"40113","osage",1993,1,8626,34,1993-01-15,31,365,1,3.98173088183628,46.8816700603304
"40113","osage",1993,2,8617,38,1993-02-15,28,365,1,4.45016980911114,58.0111421544845
"40113","osage",1993,3,8609,32,1993-03-15,31,365,1,3.74751141819885,44.1239247626639
"40113","osage",1993,4,8601,34,1993-04-15,30,365,1,3.98173088183628,48.4443923956747
"40113","osage",1993,5,8593,32,1993-05-15,31,365,1,3.74751141819885,44.1239247626639
