fips,county_name,year,month,fecund_population,birth_count,date,days_in_month,days_in_year,stage_id,birth_rate_monthly,birth_rate
40143,tulsa,1990,1,121624,737,1990-01-15,31,365,1,6.06,71.35
40143,tulsa,1990,2,121760,673,1990-02-15,28,365,1,5.53,72.05
40143,tulsa,1990,3,121896,779,1990-03-15,31,365,1,6.39,75.25
40143,tulsa,1990,4,122032,717,1990-04-15,30,365,1,5.88,71.49
40143,tulsa,1990,5,122168,712,1990-05-15,31,365,1,5.83,68.62
40143,tulsa,1990,6,122304,745,1990-06-15,30,365,1,6.09,74.11
40143,tulsa,1990,7,122441,777,1990-07-15,31,365,1,6.35,74.72
40143,tulsa,1990,8,122577,813,1990-08-15,31,365,1,6.63,78.09
40143,tulsa,1990,9,122713,742,1990-09-15,30,365,1,6.05,73.57
40143,tulsa,1990,10,122849,766,1990-10-15,31,365,1,6.24,73.42
40143,tulsa,1990,11,122985,705,1990-11-15,30,365,1,5.73,69.74
40143,tulsa,1990,12,123121,697,1990-12-15,31,365,1,5.66,66.65
40143,tulsa,1991,1,123258,704,1991-01-15,31,365,1,5.71,67.25
40143,tulsa,1991,2,123280,686,1991-02-15,28,365,1,5.56,72.54
40143,tulsa,1991,3,123302,722,1991-03-15,31,365,1,5.86,68.94
40143,tulsa,1991,4,123324,693,1991-04-15,30,365,1,5.62,68.37
40143,tulsa,1991,5,123346,722,1991-05-15,31,365,1,5.85,68.92
40143,tulsa,1991,6,123368,722,1991-06-15,30,365,1,5.85,71.2
40143,tulsa,1991,7,123391,827,1991-07-15,31,365,1,6.7,78.91
40143,tulsa,1991,8,123413,755,1991-08-15,31,365,1,6.12,72.03
40143,tulsa,1991,9,123435,824,1991-09-15,30,365,1,6.68,81.22
40143,tulsa,1991,10,123457,806,1991-10-15,31,365,1,6.53,76.87
40143,tulsa,1991,11,123479,717,1991-11-15,30,365,1,5.81,70.65
40143,tulsa,1991,12,123501,742,1991-12-15,31,365,1,6.01,70.74
40143,tulsa,1992,1,123524,683,1992-01-15,31,366,1,5.53,65.28
40143,tulsa,1992,2,123517,697,1992-02-15,29,366,1,5.64,71.22
40143,tulsa,1992,3,123511,728,1992-03-15,31,366,1,5.89,69.59
40143,tulsa,1992,4,123505,688,1992-04-15,30,366,1,5.57,67.96
40143,tulsa,1992,5,123498,708,1992-05-15,31,366,1,5.73,67.69
40143,tulsa,1992,6,123492,735,1992-06-15,30,366,1,5.95,72.61
40143,tulsa,1992,7,123486,788,1992-07-15,31,366,1,6.38,75.34
40143,tulsa,1992,8,123479,752,1992-08-15,31,366,1,6.09,71.9
40143,tulsa,1992,9,123473,734,1992-09-15,30,366,1,5.94,72.52
40143,tulsa,1992,10,123467,725,1992-10-15,31,366,1,5.87,69.33
40143,tulsa,1992,11,123460,670,1992-11-15,30,366,1,5.43,66.21
40143,tulsa,1992,12,123454,664,1992-12-15,31,366,1,5.38,63.5
40143,tulsa,1993,1,123448,661,1993-01-15,31,365,1,5.35,63.04
40143,tulsa,1993,2,123407,658,1993-02-15,28,365,1,5.33,69.51
40143,tulsa,1993,3,123367,756,1993-03-15,31,365,1,6.13,72.15
40143,tulsa,1993,4,123327,718,1993-04-15,30,365,1,5.82,70.83
40143,tulsa,1993,5,123287,710,1993-05-15,31,365,1,5.76,67.81
40143,tulsa,1993,6,123246,750,1993-06-15,30,365,1,6.09,74.04
40143,tulsa,1993,7,123206,734,1993-07-15,31,365,1,5.96,70.14
40143,tulsa,1993,8,123166,708,1993-08-15,31,365,1,5.75,67.68
40143,tulsa,1993,9,123125,781,1993-09-15,30,365,1,6.34,77.17
40143,tulsa,1993,10,123085,722,1993-10-15,31,365,1,5.87,69.07
40143,tulsa,1993,11,123045,688,1993-11-15,30,365,1,5.59,68.03
40143,tulsa,1993,12,123005,749,1993-12-15,31,365,1,6.09,71.7
40143,tulsa,1994,1,122965,681,1994-01-15,31,365,1,5.54,65.21
40143,tulsa,1994,2,122917,641,1994-02-15,28,365,1,5.21,67.98
40143,tulsa,1994,3,122869,721,1994-03-15,31,365,1,5.87,69.09
40143,tulsa,1994,4,122822,680,1994-04-15,30,365,1,5.54,67.36
40143,tulsa,1994,5,122775,675,1994-05-15,31,365,1,5.5,64.73
40143,tulsa,1994,6,122727,688,1994-06-15,30,365,1,5.61,68.21
40143,tulsa,1994,7,122680,674,1994-07-15,31,365,1,5.49,64.69
40143,tulsa,1994,8,122632,752,1994-08-15,31,365,1,6.13,72.2
40143,tulsa,1994,9,122584,715,1994-09-15,30,365,1,5.83,70.96
40143,tulsa,1994,10,122537,707,1994-10-15,31,365,1,5.77,67.93
40143,tulsa,1994,11,122490,595,1994-11-15,30,365,1,4.86,59.1
40143,tulsa,1994,12,122442,686,1994-12-15,31,365,1,5.6,65.97
40143,tulsa,1995,1,122395,691,1995-01-15,31,365,1,5.65,66.47
40143,tulsa,1995,2,122467,641,1995-02-15,28,365,1,5.23,68.23
40143,tulsa,1995,3,122540,665,1995-03-15,31,365,1,5.43,63.9
40143,tulsa,1995,4,122613,673,1995-04-15,30,365,1,5.49,66.78
40143,tulsa,1995,5,122685,676,1995-05-15,31,365,1,5.51,64.88
40143,tulsa,1995,6,122758,651,1995-06-15,30,365,1,5.3,64.52
40143,tulsa,1995,7,122831,674,1995-07-15,31,365,1,5.49,64.61
40143,tulsa,1995,8,122903,715,1995-08-15,31,365,1,5.82,68.5
40143,tulsa,1995,9,122976,693,1995-09-15,30,365,1,5.64,68.56
40143,tulsa,1995,10,123049,675,1995-10-15,31,365,1,5.49,64.59
40143,tulsa,1995,11,123121,692,1995-11-15,30,365,1,5.62,68.38
40143,tulsa,1995,12,123194,622,1995-12-15,31,365,1,5.05,59.45
40143,tulsa,1996,1,123267,667,1996-01-15,31,366,1,5.41,63.88
40143,tulsa,1996,2,123352,628,1996-02-15,29,366,2,5.09,64.25
40143,tulsa,1996,3,123438,656,1996-03-15,31,366,2,5.31,62.74
40143,tulsa,1996,4,123524,656,1996-04-15,30,366,2,5.31,64.79
40143,tulsa,1996,5,123610,632,1996-05-15,31,366,2,5.11,60.36
40143,tulsa,1996,6,123696,619,1996-06-15,30,366,2,5,61.05
40143,tulsa,1996,7,123782,749,1996-07-15,31,366,2,6.05,71.44
40143,tulsa,1996,8,123867,767,1996-08-15,31,366,2,6.19,73.11
40143,tulsa,1996,9,123953,749,1996-09-15,30,366,2,6.04,73.72
40143,tulsa,1996,10,124039,725,1996-10-15,31,366,2,5.84,69.01
40143,tulsa,1996,11,124125,630,1996-11-15,30,366,2,5.08,61.92
40143,tulsa,1996,12,124211,688,1996-12-15,31,366,2,5.54,65.4
40143,tulsa,1997,1,124297,695,1997-01-15,31,365,2,5.59,65.83
40143,tulsa,1997,2,124376,665,1997-02-15,28,365,2,5.35,69.7
40143,tulsa,1997,3,124455,699,1997-03-15,31,365,2,5.62,66.13
40143,tulsa,1997,4,124534,670,1997-04-15,30,365,2,5.38,65.46
40143,tulsa,1997,5,124613,679,1997-05-15,31,365,2,5.45,64.16
40143,tulsa,1997,6,124692,732,1997-06-15,30,365,2,5.87,71.42
40143,tulsa,1997,7,124771,796,1997-07-15,31,365,2,6.38,75.12
40143,tulsa,1997,8,124850,769,1997-08-15,31,365,2,6.16,72.52
40143,tulsa,1997,9,124929,776,1997-09-15,30,365,2,6.21,75.57
40143,tulsa,1997,10,125008,740,1997-10-15,31,365,2,5.92,69.7
40143,tulsa,1997,11,125087,750,1997-11-15,30,365,2,6,72.95
40143,tulsa,1997,12,125166,753,1997-12-15,31,365,2,6.02,70.83
40143,tulsa,1998,1,125246,774,1998-01-15,31,365,2,6.18,72.76
40143,tulsa,1998,2,125314,675,1998-02-15,28,365,2,5.39,70.22
40143,tulsa,1998,3,125382,733,1998-03-15,31,365,2,5.85,68.83
40143,tulsa,1998,4,125450,737,1998-04-15,30,365,2,5.87,71.48
40143,tulsa,1998,5,125518,778,1998-05-15,31,365,2,6.2,72.98
40143,tulsa,1998,6,125587,720,1998-06-15,30,365,2,5.73,69.75
40143,tulsa,1998,7,125655,788,1998-07-15,31,365,2,6.27,73.84
40143,tulsa,1998,8,125723,844,1998-08-15,31,365,2,6.71,79.04
40143,tulsa,1998,9,125792,793,1998-09-15,30,365,2,6.3,76.7
40143,tulsa,1998,10,125860,747,1998-10-15,31,365,2,5.94,69.88
40143,tulsa,1998,11,125928,749,1998-11-15,30,365,2,5.95,72.37
40143,tulsa,1998,12,125996,799,1998-12-15,31,365,2,6.34,74.67
40143,tulsa,1999,1,126065,748,1999-01-15,31,365,2,5.93,69.86
40143,tulsa,1999,2,126012,709,1999-02-15,28,365,2,5.63,73.34
40143,tulsa,1999,3,125959,779,1999-03-15,31,365,2,6.18,72.82
40143,tulsa,1999,4,125907,703,1999-04-15,30,365,2,5.58,67.93
40143,tulsa,1999,5,125854,721,1999-05-15,31,365,2,5.73,67.45
40143,tulsa,1999,6,125801,768,1999-06-15,30,365,2,6.1,74.28
40143,tulsa,1999,7,125749,795,1999-07-15,31,365,2,6.32,74.44
40143,tulsa,1999,8,125696,841,1999-08-15,31,365,2,6.69,78.78
40143,tulsa,1999,9,125643,819,1999-09-15,30,365,2,6.52,79.31
40143,tulsa,1999,10,125591,820,1999-10-15,31,365,2,6.53,76.88
40143,tulsa,1999,11,125538,721,1999-11-15,30,365,2,5.74,69.88
40143,tulsa,1999,12,125485,761,1999-12-15,31,365,2,6.06,71.4
40145,wagoner,1990,1,11095,45,1990-01-15,31,365,1,4.06,47.75
40145,wagoner,1990,2,11100,38,1990-02-15,28,365,1,3.42,44.63
40145,wagoner,1990,3,11107,41,1990-03-15,31,365,1,3.69,43.46
40145,wagoner,1990,4,11113,34,1990-04-15,30,365,1,3.06,37.22
40145,wagoner,1990,5,11118,45,1990-05-15,31,365,1,4.05,47.66
40145,wagoner,1990,6,11125,52,1990-06-15,30,365,1,4.67,56.87
40145,wagoner,1990,7,11131,58,1990-07-15,31,365,1,5.21,61.35
40145,wagoner,1990,8,11136,54,1990-08-15,31,365,1,4.85,57.09
40145,wagoner,1990,9,11143,59,1990-09-15,30,365,1,5.29,64.42
40145,wagoner,1990,10,11149,60,1990-10-15,31,365,1,5.38,63.36
40145,wagoner,1990,11,11154,48,1990-11-15,30,365,1,4.3,52.36
40145,wagoner,1990,12,11161,60,1990-12-15,31,365,1,5.38,63.3
40145,wagoner,1991,1,11167,66,1991-01-15,31,365,1,5.91,69.59
40145,wagoner,1991,2,11166,60,1991-02-15,28,365,1,5.37,70.05
40145,wagoner,1991,3,11165,56,1991-03-15,31,365,1,5.02,59.06
40145,wagoner,1991,4,11164,54,1991-04-15,30,365,1,4.84,58.85
40145,wagoner,1991,5,11163,53,1991-05-15,31,365,1,4.75,55.9
40145,wagoner,1991,6,11162,52,1991-06-15,30,365,1,4.66,56.68
40145,wagoner,1991,7,11162,65,1991-07-15,31,365,1,5.82,68.57
40145,wagoner,1991,8,11161,61,1991-08-15,31,365,1,5.47,64.35
40145,wagoner,1991,9,11160,49,1991-09-15,30,365,1,4.39,53.42
40145,wagoner,1991,10,11159,74,1991-10-15,31,365,1,6.63,78.08
40145,wagoner,1991,11,11158,45,1991-11-15,30,365,1,4.03,49.07
40145,wagoner,1991,12,11157,61,1991-12-15,31,365,1,5.47,64.37
40145,wagoner,1992,1,11157,55,1992-01-15,31,366,1,4.93,58.2
40145,wagoner,1992,2,11171,53,1992-02-15,29,366,1,4.74,59.88
40145,wagoner,1992,3,11187,43,1992-03-15,31,366,1,3.84,45.38
40145,wagoner,1992,4,11202,48,1992-04-15,30,366,1,4.28,52.28
40145,wagoner,1992,5,11216,60,1992-05-15,31,366,1,5.35,63.16
40145,wagoner,1992,6,11232,54,1992-06-15,30,366,1,4.81,58.65
40145,wagoner,1992,7,11247,54,1992-07-15,31,366,1,4.8,56.69
40145,wagoner,1992,8,11261,61,1992-08-15,31,366,1,5.42,63.95
40145,wagoner,1992,9,11277,45,1992-09-15,30,366,1,3.99,48.68
40145,wagoner,1992,10,11292,67,1992-10-15,31,366,1,5.93,70.05
40145,wagoner,1992,11,11306,57,1992-11-15,30,366,1,5.04,61.51
40145,wagoner,1992,12,11322,51,1992-12-15,31,366,1,4.5,53.18
40145,wagoner,1993,1,11337,36,1993-01-15,31,365,1,3.18,37.39
40145,wagoner,1993,2,11344,48,1993-02-15,28,365,1,4.23,55.16
40145,wagoner,1993,3,11352,55,1993-03-15,31,365,1,4.84,57.05
40145,wagoner,1993,4,11360,61,1993-04-15,30,365,1,5.37,65.33
40145,wagoner,1993,5,11367,51,1993-05-15,31,365,1,4.49,52.83
40145,wagoner,1993,6,11375,43,1993-06-15,30,365,1,3.78,45.99
40145,wagoner,1993,7,11383,50,1993-07-15,31,365,1,4.39,51.72
40145,wagoner,1993,8,11390,61,1993-08-15,31,365,1,5.36,63.06
40145,wagoner,1993,9,11398,55,1993-09-15,30,365,1,4.83,58.71
40145,wagoner,1993,10,11406,54,1993-10-15,31,365,1,4.73,55.74
40145,wagoner,1993,11,11413,59,1993-11-15,30,365,1,5.17,62.9
40145,wagoner,1993,12,11421,58,1993-12-15,31,365,1,5.08,59.79
40145,wagoner,1994,1,11429,49,1994-01-15,31,365,1,4.29,50.48
40145,wagoner,1994,2,11437,47,1994-02-15,28,365,1,4.11,53.57
40145,wagoner,1994,3,11445,51,1994-03-15,31,365,1,4.46,52.47
40145,wagoner,1994,4,11454,49,1994-04-15,30,365,1,4.28,52.05
40145,wagoner,1994,5,11462,64,1994-05-15,31,365,1,5.58,65.74
40145,wagoner,1994,6,11471,63,1994-06-15,30,365,1,5.49,66.82
40145,wagoner,1994,7,11479,55,1994-07-15,31,365,1,4.79,56.41
40145,wagoner,1994,8,11487,60,1994-08-15,31,365,1,5.22,61.5
40145,wagoner,1994,9,11496,63,1994-09-15,30,365,1,5.48,66.68
40145,wagoner,1994,10,11504,45,1994-10-15,31,365,1,3.91,46.06
40145,wagoner,1994,11,11513,51,1994-11-15,30,365,1,4.43,53.9
40145,wagoner,1994,12,11521,50,1994-12-15,31,365,1,4.34,51.1
40145,wagoner,1995,1,11530,49,1995-01-15,31,365,1,4.25,50.04
40145,wagoner,1995,2,11547,43,1995-02-15,28,365,1,3.72,48.54
40145,wagoner,1995,3,11565,59,1995-03-15,31,365,1,5.1,60.07
40145,wagoner,1995,4,11583,48,1995-04-15,30,365,1,4.14,50.42
40145,wagoner,1995,5,11600,51,1995-05-15,31,365,1,4.4,51.77
40145,wagoner,1995,6,11618,67,1995-06-15,30,365,1,5.77,70.16
40145,wagoner,1995,7,11636,59,1995-07-15,31,365,1,5.07,59.7
40145,wagoner,1995,8,11654,63,1995-08-15,31,365,1,5.41,63.65
40145,wagoner,1995,9,11672,54,1995-09-15,30,365,1,4.63,56.29
40145,wagoner,1995,10,11689,73,1995-10-15,31,365,1,6.25,73.53
40145,wagoner,1995,11,11707,42,1995-11-15,30,365,1,3.59,43.65
40145,wagoner,1995,12,11725,56,1995-12-15,31,365,1,4.78,56.23
40145,wagoner,1996,1,11743,51,1996-01-15,31,366,1,4.34,51.28
40145,wagoner,1996,2,11751,30,1996-02-15,29,366,2,2.55,32.22
40145,wagoner,1996,3,11761,55,1996-03-15,31,366,2,4.68,55.21
40145,wagoner,1996,4,11770,56,1996-04-15,30,366,2,4.76,58.05
40145,wagoner,1996,5,11778,49,1996-05-15,31,366,2,4.16,49.12
40145,wagoner,1996,6,11788,57,1996-06-15,30,366,2,4.84,58.99
40145,wagoner,1996,7,11797,59,1996-07-15,31,366,2,5,59.05
40145,wagoner,1996,8,11805,67,1996-08-15,31,366,2,5.68,67.01
40145,wagoner,1996,9,11815,60,1996-09-15,30,366,2,5.08,61.96
40145,wagoner,1996,10,11824,56,1996-10-15,31,366,2,4.74,55.92
40145,wagoner,1996,11,11832,39,1996-11-15,30,366,2,3.3,40.21
40145,wagoner,1996,12,11842,54,1996-12-15,31,366,2,4.56,53.84
40145,wagoner,1997,1,11851,54,1997-01-15,31,365,2,4.56,53.65
40145,wagoner,1997,2,11861,56,1997-02-15,28,365,2,4.72,61.55
40145,wagoner,1997,3,11872,47,1997-03-15,31,365,2,3.96,46.61
40145,wagoner,1997,4,11883,57,1997-04-15,30,365,2,4.8,58.36
40145,wagoner,1997,5,11894,56,1997-05-15,31,365,2,4.71,55.44
40145,wagoner,1997,6,11905,50,1997-06-15,30,365,2,4.2,51.1
40145,wagoner,1997,7,11916,54,1997-07-15,31,365,2,4.53,53.36
40145,wagoner,1997,8,11927,68,1997-08-15,31,365,2,5.7,67.13
40145,wagoner,1997,9,11938,68,1997-09-15,30,365,2,5.7,69.3
40145,wagoner,1997,10,11949,45,1997-10-15,31,365,2,3.77,44.34
40145,wagoner,1997,11,11960,44,1997-11-15,30,365,2,3.68,44.76
40145,wagoner,1997,12,11971,56,1997-12-15,31,365,2,4.68,55.08
40145,wagoner,1998,1,11982,58,1998-01-15,31,365,2,4.84,56.99
40145,wagoner,1998,2,11987,63,1998-02-15,28,365,2,5.26,68.51
40145,wagoner,1998,3,11994,46,1998-03-15,31,365,2,3.84,45.16
40145,wagoner,1998,4,12000,53,1998-04-15,30,365,2,4.42,53.74
40145,wagoner,1998,5,12005,69,1998-05-15,31,365,2,5.75,67.67
40145,wagoner,1998,6,12012,59,1998-06-15,30,365,2,4.91,59.76
40145,wagoner,1998,7,12018,67,1998-07-15,31,365,2,5.57,65.64
40145,wagoner,1998,8,12023,64,1998-08-15,31,365,2,5.32,62.68
40145,wagoner,1998,9,12030,52,1998-09-15,30,365,2,4.32,52.59
40145,wagoner,1998,10,12036,51,1998-10-15,31,365,2,4.24,49.89
40145,wagoner,1998,11,12041,56,1998-11-15,30,365,2,4.65,56.58
40145,wagoner,1998,12,12048,49,1998-12-15,31,365,2,4.07,47.89
40145,wagoner,1999,1,12054,77,1999-01-15,31,365,2,6.39,75.21
40145,wagoner,1999,2,12056,49,1999-02-15,28,365,2,4.06,52.98
40145,wagoner,1999,3,12059,50,1999-03-15,31,365,2,4.15,48.82
40145,wagoner,1999,4,12062,42,1999-04-15,30,365,2,3.48,42.36
40145,wagoner,1999,5,12064,49,1999-05-15,31,365,2,4.06,47.82
40145,wagoner,1999,6,12067,69,1999-06-15,30,365,2,5.72,69.57
40145,wagoner,1999,7,12070,71,1999-07-15,31,365,2,5.88,69.26
40145,wagoner,1999,8,12073,61,1999-08-15,31,365,2,5.05,59.49
40145,wagoner,1999,9,12076,60,1999-09-15,30,365,2,4.97,60.45
40145,wagoner,1999,10,12078,58,1999-10-15,31,365,2,4.8,56.54
40145,wagoner,1999,11,12081,52,1999-11-15,30,365,2,4.3,52.37
40145,wagoner,1999,12,12084,58,1999-12-15,31,365,2,4.8,56.51
